@RELATION emotion_activation
@ATTRIBUTE mfcc_mean_1 NUMERIC
@ATTRIBUTE mfcc_mean_2 NUMERIC
@ATTRIBUTE mfcc_mean_3 NUMERIC
@ATTRIBUTE mfcc_mean_4 NUMERIC
@ATTRIBUTE mfcc_mean_5 NUMERIC
@ATTRIBUTE mfcc_mean_6 NUMERIC
@ATTRIBUTE mfcc_mean_7 NUMERIC
@ATTRIBUTE mfcc_mean_8 NUMERIC
@ATTRIBUTE mfcc_mean_9 NUMERIC
@ATTRIBUTE mfcc_mean_10 NUMERIC
@ATTRIBUTE mfcc_mean_11 NUMERIC
@ATTRIBUTE mfcc_mean_12 NUMERIC
@ATTRIBUTE mfcc_mean_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_13 NUMERIC
@ATTRIBUTE mfcc_std_1 NUMERIC
@ATTRIBUTE mfcc_std_2 NUMERIC
@ATTRIBUTE mfcc_std_3 NUMERIC
@ATTRIBUTE mfcc_std_4 NUMERIC
@ATTRIBUTE mfcc_std_5 NUMERIC
@ATTRIBUTE mfcc_std_6 NUMERIC
@ATTRIBUTE mfcc_std_7 NUMERIC
@ATTRIBUTE mfcc_std_8 NUMERIC
@ATTRIBUTE mfcc_std_9 NUMERIC
@ATTRIBUTE mfcc_std_10 NUMERIC
@ATTRIBUTE mfcc_std_11 NUMERIC
@ATTRIBUTE mfcc_std_12 NUMERIC
@ATTRIBUTE mfcc_std_13 NUMERIC
@ATTRIBUTE mfcc_delta_std_1 NUMERIC
@ATTRIBUTE mfcc_delta_std_2 NUMERIC
@ATTRIBUTE mfcc_delta_std_3 NUMERIC
@ATTRIBUTE mfcc_delta_std_4 NUMERIC
@ATTRIBUTE mfcc_delta_std_5 NUMERIC
@ATTRIBUTE mfcc_delta_std_6 NUMERIC
@ATTRIBUTE mfcc_delta_std_7 NUMERIC
@ATTRIBUTE mfcc_delta_std_8 NUMERIC
@ATTRIBUTE mfcc_delta_std_9 NUMERIC
@ATTRIBUTE mfcc_delta_std_10 NUMERIC
@ATTRIBUTE mfcc_delta_std_11 NUMERIC
@ATTRIBUTE mfcc_delta_std_12 NUMERIC
@ATTRIBUTE mfcc_delta_std_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_13 NUMERIC
@ATTRIBUTE mfcc_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_mean_high_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_13 NUMERIC
@ATTRIBUTE activation {-1, 1}

@DATA
1.0263,1.0097,0.29391,0.1339,0.12247,0.013385,0.059582,0.11856,0.22344,0.20626,-0.018507,-0.087605,-0.10769,0.00012038,-0.00022932,0.00060175,6.9969e-05,-5.2335e-05,0.00038644,-0.00035267,-0.00023963,-0.00016797,-0.0002996,-0.00014114,-0.00023424,-0.00026804,0.00010533,8.8538e-05,3.2401e-05,8.8571e-05,-0.00010698,-2.3975e-05,-8.2379e-05,6.3063e-05,0.00010879,4.993e-05,3.8239e-06,4.8738e-05,3.2134e-05,0.39648,0.37025,0.29323,0.30358,0.27934,0.23332,0.261,0.22444,0.23661,0.25934,0.24004,0.27552,0.2366,0.087129,0.085633,0.072432,0.083465,0.073443,0.071206,0.073591,0.068695,0.065602,0.067426,0.065601,0.068444,0.063393,0.035983,0.036454,0.031367,0.035364,0.031126,0.031635,0.03188,0.030958,0.028426,0.02858,0.029004,0.029274,0.026796,0.332,0.32572,-0.22585,-0.38408,-0.33716,-0.39592,-0.3967,-0.28794,-0.18772,-0.24058,-0.46803,-0.64237,-0.52834,-0.10993,-0.077244,-0.055929,-0.039895,-0.027239,-0.011936,-0.00025564,0.012595,0.027296,0.039466,0.05449,0.078262,0.11127,-0.050843,-0.036088,-0.024856,-0.017376,-0.011166,-0.005206,0.00076162,0.0065546,0.011943,0.018029,0.024729,0.035025,0.049505,1.7032,1.6452,0.80512,0.69725,0.63628,0.41713,0.51998,0.49475,0.6354,0.66623,0.36918,0.33778,0.30745,-0.13518,-0.088945,-0.061653,-0.042397,-0.027122,-0.01222,0.00080874,0.01434,0.028578,0.044954,0.062886,0.086289,0.12777,-0.057131,-0.036434,-0.024849,-0.017601,-0.011762,-0.0055915,0.00042257,0.0055988,0.012084,0.019065,0.027438,0.037146,0.055583,-1
1.1484,1.0176,0.28182,0.13222,0.10044,0.013869,0.05316,0.15729,0.16701,-0.0073938,-0.067486,0.034917,0.04106,-0.00041174,-0.00035698,0.00018176,-0.0002293,8.1347e-05,0.00026473,-5.6446e-05,9.7084e-05,0.00021088,-0.0002421,-6.4665e-05,7.8113e-05,4.0682e-05,-2.3252e-05,-1.0883e-05,-1.4253e-05,-4.2258e-05,-2.4583e-05,-5.225e-05,-1.7481e-05,6.3142e-05,-1.3225e-05,-3.923e-06,-7.4763e-06,-2.5475e-05,-1.0522e-05,0.38337,0.35004,0.29977,0.33767,0.24786,0.29536,0.25785,0.22255,0.24146,0.23991,0.2534,0.23931,0.24995,0.079571,0.078893,0.073809,0.072852,0.068561,0.070863,0.066772,0.063935,0.06455,0.061704,0.061656,0.058696,0.055884,0.033756,0.03334,0.032932,0.031959,0.030264,0.030566,0.029502,0.028587,0.028371,0.026942,0.026632,0.025177,0.023519,0.48021,0.35053,-0.24361,-0.47687,-0.32388,-0.4899,-0.39968,-0.23477,-0.26064,-0.45149,-0.56679,-0.42828,-0.41703,-0.10934,-0.075093,-0.054868,-0.039154,-0.02511,-0.013053,2.3287e-06,0.012876,0.024799,0.038429,0.054736,0.077405,0.11179,-0.048356,-0.03379,-0.023661,-0.016933,-0.01137,-0.0054563,0.00020666,0.0055447,0.010565,0.016671,0.023594,0.033296,0.047852,1.8024,1.6004,0.80339,0.71415,0.55132,0.53649,0.50057,0.54216,0.58327,0.41418,0.33631,0.41572,0.46886,-0.126,-0.091098,-0.067363,-0.048232,-0.030691,-0.015107,0.00025977,0.015035,0.030437,0.045507,0.063674,0.090073,0.13112,-0.05552,-0.039383,-0.028316,-0.019419,-0.012103,-0.0061274,-1.7314e-06,0.0060959,0.013022,0.020175,0.027124,0.037979,0.054942,1
1.3156,1.1372,0.48333,0.083658,0.11303,-0.10675,-0.00641,-0.11083,0.095417,0.14843,-0.068523,-0.20304,-0.084662,0.00014955,-0.00021173,-0.00021596,-0.0005292,-4.8197e-05,4.0614e-05,0.0002105,0.00022657,6.7806e-05,-5.0909e-05,0.00021146,0.0004126,-0.00016475,4.5553e-05,-1.7377e-05,-4.3436e-05,6.7956e-05,-3.4742e-05,-2.1948e-05,-4.428e-05,-7.2416e-05,1.3084e-05,9.4626e-07,-7.3721e-06,-5.8585e-05,-2.8873e-05,0.35326,0.29855,0.2659,0.32419,0.2903,0.28003,0.23849,0.2797,0.24541,0.33134,0.39606,0.47456,0.43993,0.071196,0.067111,0.065246,0.068244,0.071311,0.061467,0.060885,0.06143,0.056399,0.0564,0.056651,0.055815,0.053484,0.029681,0.029155,0.028073,0.029048,0.030476,0.026443,0.02666,0.026304,0.023305,0.024111,0.023443,0.023169,0.022496,0.73412,0.63435,0.0033682,-0.52306,-0.39755,-0.57809,-0.44079,-0.62681,-0.36577,-0.47005,-0.72518,-0.86609,-0.85438,-0.10115,-0.072078,-0.053332,-0.038981,-0.024346,-0.011689,-0.0012513,0.010055,0.022974,0.034856,0.05116,0.070615,0.11049,-0.045844,-0.030763,-0.022734,-0.016342,-0.010576,-0.0049785,-0.00010029,0.0052767,0.010552,0.016104,0.022521,0.030921,0.045141,1.9746,1.6707,0.93836,0.61374,0.60622,0.40202,0.39551,0.34864,0.49925,0.67778,0.61748,0.64827,0.57917,-0.10808,-0.075652,-0.054002,-0.038445,-0.025192,-0.011904,0.00045862,0.012852,0.024644,0.039639,0.053901,0.073219,0.10956,-0.04674,-0.032751,-0.023735,-0.016819,-0.010547,-0.0055221,0.00026692,0.0052588,0.010353,0.01626,0.023081,0.031447,0.04855,-1
0.81732,0.40032,0.36786,0.12296,-0.027186,-0.046257,0.22291,0.11546,-0.11871,-0.086955,-0.1544,-0.13825,-0.058735,-0.00025711,0.00021274,0.00024419,0.00026503,-9.4789e-05,-4.1608e-05,0.00010573,-0.00015482,-0.00041567,-2.5653e-05,0.00038613,0.00033891,1.0495e-05,3.248e-05,-3.3073e-05,7.2559e-05,-1.4606e-05,-6.6661e-05,-2.5782e-05,-7.0503e-05,4.4695e-05,7.6638e-05,-3.9112e-06,8.805e-06,-1.1656e-05,-6.1206e-05,0.31177,0.40687,0.35752,0.32198,0.26854,0.27461,0.25764,0.25466,0.28462,0.31109,0.339,0.3925,0.286,0.076219,0.078608,0.083997,0.08372,0.075564,0.069802,0.07243,0.063772,0.066202,0.06493,0.06405,0.06302,0.061831,0.032454,0.032944,0.036135,0.036345,0.033321,0.030772,0.032359,0.027861,0.028657,0.02833,0.027049,0.026807,0.026603,0.28037,-0.32859,-0.28909,-0.46055,-0.48549,-0.50443,-0.22368,-0.3097,-0.65902,-0.75127,-0.79301,-0.81253,-0.57346,-0.12322,-0.084855,-0.063159,-0.045625,-0.029858,-0.014421,0.0010794,0.016113,0.029156,0.046032,0.061106,0.082001,0.12779,-0.053452,-0.036139,-0.027603,-0.019397,-0.012302,-0.0067247,-0.00049274,0.0062102,0.01315,0.019793,0.027453,0.036833,0.052629,1.3536,1.1232,0.95627,0.67194,0.45828,0.44811,0.6677,0.57825,0.34351,0.33623,0.37642,0.52032,0.44879,-0.11303,-0.078443,-0.056407,-0.040388,-0.026025,-0.011988,0.00082885,0.013027,0.025161,0.039678,0.056052,0.0787,0.11511,-0.050899,-0.035065,-0.02567,-0.017841,-0.011706,-0.0055485,5.6527e-05,0.0059311,0.012293,0.018706,0.025009,0.034056,0.049933,-1
1.0477,0.65727,0.40581,0.1314,-0.1357,-0.178,0.049348,-0.055502,-0.24203,-0.11573,0.042407,0.12838,0.025425,0.00013491,0.00029587,-0.00043934,-0.00017705,0.00021453,0.00035633,-6.5815e-05,1.8557e-05,0.00028234,0.00014027,-0.00012019,-4.0532e-05,-5.2584e-05,8.2442e-05,1.2854e-05,1.0167e-05,3.671e-05,4.3129e-05,7.6109e-06,-5.5019e-05,-4.1306e-05,1.7776e-06,6.7756e-05,-4.7438e-05,-8.4853e-05,-1.1183e-05,0.55037,0.4272,0.33994,0.35547,0.28675,0.29936,0.29851,0.25984,0.28551,0.29183,0.22572,0.23572,0.2666,0.07803,0.082951,0.076667,0.07778,0.070792,0.073008,0.066208,0.061498,0.067294,0.063493,0.057268,0.057841,0.053782,0.031804,0.034872,0.033095,0.033721,0.031004,0.03192,0.029302,0.027116,0.029407,0.027952,0.025133,0.025387,0.022843,0.099621,-0.07091,-0.1948,-0.51111,-0.65612,-0.69403,-0.46748,-0.52522,-0.72702,-0.6782,-0.35926,-0.28043,-0.4433,-0.11696,-0.081676,-0.058506,-0.041951,-0.02935,-0.014437,-0.0019639,0.012291,0.025606,0.040008,0.058451,0.081386,0.12117,-0.049822,-0.035619,-0.025745,-0.018822,-0.011753,-0.0067773,-0.00073099,0.0049633,0.011086,0.017696,0.025171,0.035486,0.052326,1.9805,1.3808,0.9886,0.72092,0.34752,0.35401,0.58158,0.36796,0.2674,0.36339,0.43836,0.54069,0.50062,-0.11492,-0.079226,-0.057187,-0.040304,-0.026875,-0.012727,2.7127e-05,0.014101,0.026164,0.042344,0.059328,0.077991,0.11531,-0.049831,-0.034812,-0.025804,-0.018129,-0.011702,-0.0058747,-4.9567e-05,0.0053417,0.011398,0.018698,0.025303,0.034608,0.052257,-1
1.4375,0.26401,0.36981,-0.027753,0.041671,0.17587,0.022402,0.079606,0.10041,-0.0044239,0.010099,-0.17574,-0.21555,-5.3588e-05,-0.00019052,-6.8879e-05,-0.00012511,-0.00028857,2.5677e-06,5.9823e-06,7.3407e-05,9.8476e-05,-0.00018543,9.5371e-05,1.5815e-05,-9.8061e-05,-5.9574e-06,1.2396e-06,9.414e-06,1.4437e-05,1.2051e-06,-4.9362e-05,5.443e-05,6.4609e-05,-1.0181e-05,-1.2158e-05,5.627e-05,2.3671e-05,8.2112e-06,0.53715,0.74627,0.37239,0.47538,0.37924,0.32683,0.28318,0.27905,0.26225,0.31712,0.27394,0.36343,0.39432,0.092217,0.10215,0.087287,0.092603,0.087313,0.077585,0.074185,0.070692,0.069275,0.06446,0.061432,0.060888,0.067142,0.039499,0.041287,0.038008,0.040085,0.038988,0.03429,0.032639,0.031529,0.030335,0.028102,0.027046,0.025513,0.02852,0.59148,-0.93951,-0.28664,-0.86312,-0.60103,-0.36257,-0.48116,-0.3968,-0.35428,-0.58053,-0.44896,-0.76683,-0.86401,-0.13002,-0.094017,-0.06686,-0.046503,-0.029058,-0.014734,0.00057284,0.014292,0.029326,0.043872,0.061372,0.086823,0.12902,-0.057583,-0.039638,-0.028013,-0.019721,-0.012275,-0.0061727,0.0004872,0.0065262,0.013389,0.020301,0.028064,0.039938,0.055634,2.4099,1.641,1.0046,0.72919,0.7137,0.75989,0.51955,0.58037,0.56645,0.5574,0.5004,0.49698,0.53045,-0.13416,-0.093256,-0.06777,-0.049391,-0.032227,-0.013832,0.0026316,0.018604,0.032176,0.049477,0.070076,0.092784,0.13089,-0.059973,-0.041029,-0.03036,-0.021966,-0.01416,-0.0067998,0.0002323,0.0066576,0.013728,0.022005,0.031027,0.042701,0.058713,-1
0.22876,0.50031,0.18926,-0.022809,-0.14239,0.13374,0.099494,-0.26135,0.13446,0.20497,-0.080323,-0.0098418,0.039028,0.00060084,9.49e-05,-0.00025407,-7.8635e-06,5.0516e-05,2.5009e-05,-0.00030881,1.8451e-05,-0.00011488,0.00028544,0.00047222,0.00021149,-0.00012611,4.3088e-05,4.7966e-05,1.2217e-05,6.5317e-06,2.0485e-05,-1.0995e-05,-2.3367e-05,1.8171e-05,-2.6267e-05,-1.8499e-05,-1.6965e-06,-2.8485e-05,-2.785e-05,0.88456,0.57943,0.38407,0.43505,0.50763,0.3901,0.44443,0.50668,0.37187,0.47553,0.52106,0.40586,0.57106,0.096061,0.081766,0.067271,0.06535,0.067673,0.058222,0.066208,0.065195,0.058982,0.062738,0.06077,0.052668,0.067942,0.035517,0.032129,0.027852,0.026797,0.028001,0.024392,0.027471,0.025936,0.024893,0.025088,0.023121,0.02102,0.025036,-1.0812,-0.32662,-0.48221,-0.7484,-1.0965,-0.59231,-0.76337,-1.134,-0.61913,-0.76957,-1.1428,-0.78931,-1.1685,-0.091203,-0.065233,-0.048293,-0.033885,-0.021944,-0.010857,-0.0012155,0.0099309,0.021837,0.033391,0.048166,0.06435,0.088548,-0.0386,-0.028048,-0.021131,-0.014716,-0.0095046,-0.0050989,-0.00084281,0.0043903,0.0096252,0.014681,0.020823,0.028914,0.040395,1.479,1.5971,0.85953,0.72135,0.72046,0.78656,0.77301,0.57757,0.68166,0.90636,0.69365,0.61941,0.75042,-0.085588,-0.059671,-0.043445,-0.029424,-0.019823,-0.011147,-0.0011244,0.0082847,0.01851,0.03031,0.042601,0.057601,0.080031,-0.033767,-0.024886,-0.017389,-0.012772,-0.0085104,-0.0044293,-0.00010208,0.0037162,0.0076859,0.012927,0.018238,0.024802,0.034471,1
0.68302,0.31796,0.47255,0.1862,0.22293,0.12735,0.18191,-0.070286,-0.14734,-0.026297,0.098492,0.068652,-0.13309,-0.0005764,-0.00058133,0.00021858,0.00039012,-3.691e-06,1.7347e-05,0.00016553,-0.00023261,-0.00032377,-2.3766e-05,-2.8008e-05,0.00017248,1.1606e-05,0.00011317,-6.3889e-06,-2.4358e-06,-2.2781e-05,-3.5104e-05,1.7389e-05,3.1254e-05,3.2967e-05,-1.2292e-05,9.7454e-06,1.3013e-05,-4.1444e-07,-2.4693e-05,0.44951,0.4176,0.34861,0.31167,0.31016,0.31132,0.2919,0.27456,0.30213,0.26128,0.26137,0.30244,0.26664,0.089474,0.085478,0.08645,0.085719,0.079824,0.077879,0.082281,0.075199,0.068693,0.069266,0.066919,0.066825,0.06419,0.038284,0.037439,0.039011,0.037382,0.035407,0.03429,0.036751,0.032836,0.030052,0.030479,0.028802,0.029152,0.027936,-0.068175,-0.39086,-0.21443,-0.38406,-0.29099,-0.43537,-0.33156,-0.5801,-0.70991,-0.48465,-0.3598,-0.46614,-0.63371,-0.12651,-0.091483,-0.064542,-0.047353,-0.030088,-0.01447,0.0013293,0.016453,0.030833,0.044815,0.061773,0.084301,0.12235,-0.054848,-0.039309,-0.028938,-0.020378,-0.013157,-0.0061608,2.1994e-05,0.0061024,0.012553,0.02051,0.029074,0.03875,0.054407,1.4725,1.0761,1.018,0.70036,0.80211,0.63353,0.69246,0.39823,0.33867,0.44961,0.57184,0.61048,0.31334,-0.098723,-0.069321,-0.051142,-0.036646,-0.025107,-0.013725,-0.0022597,0.010045,0.022045,0.03627,0.051564,0.072565,0.10785,-0.046174,-0.031097,-0.022028,-0.015824,-0.010519,-0.0050151,-0.00013819,0.0053693,0.011176,0.016741,0.023598,0.031811,0.044255,1
1.8742,0.58246,0.45805,-0.072552,0.29391,0.19566,0.034369,0.11233,-0.095175,0.061879,-0.086393,0.010615,0.10913,0.0002826,0.00028318,-3.3853e-05,9.0727e-05,-0.0002228,-0.00010124,2.8117e-05,0.00024658,4.6671e-05,-6.4855e-05,4.7066e-06,6.8711e-05,0.0002905,-4.7962e-05,-1.3757e-05,1.9889e-05,-7.8295e-05,-3.1067e-05,-7.6778e-06,-4.8442e-05,-1.9052e-05,-3.885e-05,1.0234e-05,-5.3565e-05,-4.6407e-06,5.1983e-05,0.58069,0.46795,0.32316,0.34413,0.31279,0.3306,0.26221,0.24878,0.23492,0.23787,0.23685,0.22674,0.25728,0.11914,0.096194,0.083561,0.083976,0.073893,0.07696,0.068597,0.064252,0.061012,0.063899,0.059781,0.055334,0.05602,0.047299,0.038142,0.035605,0.03577,0.031087,0.031962,0.029049,0.027793,0.026218,0.027701,0.025502,0.023164,0.023205,0.85378,-0.21833,-0.11303,-0.69981,-0.25776,-0.43683,-0.4013,-0.31729,-0.51816,-0.37054,-0.52223,-0.3777,-0.35012,-0.12634,-0.086897,-0.062222,-0.044039,-0.028967,-0.015157,-0.00025395,0.013791,0.027279,0.043364,0.062443,0.090484,0.13766,-0.056542,-0.038808,-0.027624,-0.019425,-0.012237,-0.0057111,0.00024539,0.0060497,0.011684,0.018997,0.027373,0.038194,0.055502,2.885,1.4398,1.0108,0.50804,0.83678,0.72956,0.51688,0.5552,0.31252,0.47128,0.30904,0.42641,0.54234,-0.1164,-0.078242,-0.054414,-0.039564,-0.028055,-0.01588,0.00096705,0.012033,0.024631,0.03828,0.054913,0.075784,0.12146,-0.049594,-0.03188,-0.023273,-0.016498,-0.010677,-0.0062249,-0.00025454,0.0049454,0.010444,0.016472,0.023053,0.031621,0.051994,1
0.80345,0.48431,0.29207,-0.080126,0.18264,0.06426,0.076253,0.048621,0.0066416,0.069206,-0.06797,-0.029411,0.033004,-0.0001936,-0.00044154,-5.6002e-05,-4.4504e-05,-0.00045347,0.00018242,0.00010792,0.00040229,-7.8619e-05,0.00032771,-0.00039066,-0.00021194,-2.5413e-05,2.6003e-06,-1.7723e-05,-2.5535e-06,-0.00010309,-0.00010567,8.2752e-05,4.6298e-05,7.1302e-06,1.1203e-06,4.4325e-05,1.9065e-05,-1.6947e-05,-4.9223e-05,0.58647,0.51054,0.33436,0.33318,0.35112,0.31345,0.27877,0.2469,0.28628,0.25733,0.27783,0.30466,0.31633,0.12102,0.095302,0.086357,0.085419,0.086968,0.082353,0.075208,0.068216,0.06724,0.070009,0.066145,0.065682,0.068274,0.048884,0.039216,0.037093,0.036492,0.038232,0.036922,0.033098,0.030162,0.029951,0.03101,0.028722,0.028135,0.028214,-0.25788,-0.4514,-0.26585,-0.66556,-0.4449,-0.50448,-0.42834,-0.38389,-0.48707,-0.39234,-0.56492,-0.61713,-0.57737,-0.13129,-0.090566,-0.065576,-0.046943,-0.029817,-0.014075,-0.0015232,0.013674,0.026219,0.044043,0.06165,0.08699,0.13186,-0.055308,-0.036868,-0.026817,-0.019722,-0.012852,-0.0057576,-0.00033385,0.0053171,0.011446,0.018299,0.027783,0.039762,0.056131,1.8669,1.3485,0.89912,0.49401,0.78781,0.58632,0.5443,0.47644,0.5288,0.51956,0.40458,0.48161,0.53071,-0.11814,-0.079491,-0.05969,-0.042049,-0.027841,-0.013077,-0.0008992,0.01326,0.025335,0.04191,0.058878,0.079276,0.11459,-0.053391,-0.037285,-0.026744,-0.018227,-0.011372,-0.0060944,-0.00041706,0.0056355,0.012458,0.019218,0.026804,0.035909,0.051897,-1
